User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
Tyler,ASIAZWNBPMIRNX2VL2WL,2021-02-21T17:28:09Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,140.118.110.164,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailReadOnlyAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",f3831ed9-518c-4bad-b594-b0d466f45f1a,66479013-38f4-432d-b78c-57d07c64fdbe,false,AwsApiCall,666595451426,Management
Tyler,ASIAZWNBPMIRNX2VL2WL,2021-02-21T17:27:48Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,140.118.110.164,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrail_FullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",5dac65de-7bd6-4333-bc3c-d7d6fe63ff34,845458eb-a281-442d-82cf-f77e4a2774c2,false,AwsApiCall,666595451426,Management
Tyler,ASIAZWNBPMIRNX2VL2WL,2021-02-21T17:27:48Z,iam.amazonaws.com,CreateGroup,us-east-1,140.118.110.164,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::666595451426:group/CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPAZWNBPMIRBRHMRHEPB""}]",c84a0258-83d8-495e-ba7a-38901b903897,d1f5b3ee-dfbb-4808-a992-6f6728da9cd9,false,AwsApiCall,666595451426,Management
Tyler,ASIAZWNBPMIRNX2VL2WL,2021-02-21T17:24:36Z,iam.amazonaws.com,UpdateAccountPasswordPolicy,us-east-1,140.118.110.164,console.amazonaws.com,,[],2b55183c-b0b7-4285-bac3-485ecd4db354,0a224fb7-0e25-4fb7-8edc-146256c3c52a,false,AwsApiCall,666595451426,Management
Tyler,,2021-02-21T17:21:37Z,signin.amazonaws.com,ConsoleLogin,us-east-1,140.118.110.164,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,[],,7c53cb37-aee8-4299-8287-829fd3b0d4ba,false,AwsConsoleSignIn,666595451426,Management
root,,2021-02-21T09:55:09Z,signin.amazonaws.com,ConsoleLogin,us-east-1,123.194.176.11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36",,[],,0ad791ca-1b98-43fa-b4e8-3e97fa3decef,false,AwsConsoleSignIn,666595451426,Management
Tyler,,2021-02-19T02:06:03Z,signin.amazonaws.com,ConsoleLogin,us-east-1,220.136.144.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,[],,926c9249-20d3-462e-bd9f-787a5d7ea7b7,false,AwsConsoleSignIn,666595451426,Management
root,ASIAZWNBPMIRGQP5F34P,2021-02-19T02:05:17Z,iam.amazonaws.com,CreateAccessKey,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""AKIAZWNBPMIRKCMYJJHQ""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Tyler""}]",49ab1670-f18a-4cf6-994d-c02bcf6cfb8a,b34cea35-df68-415a-87a0-0527b07f584f,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRGQP5F34P,2021-02-19T02:05:17Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Tyler""}]",45af2223-a3f3-4149-ac8b-9543d06fad09,f5ed0341-421b-4a33-8310-19a7c8ee4e3e,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRGQP5F34P,2021-02-19T02:05:16Z,iam.amazonaws.com,CreateUser,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::666595451426:user/Tyler""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDAZWNBPMIRNA5CSUEHH""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Tyler""}]",a90ab030-978d-4f9a-af62-496afec6ec83,24974636-7ef1-46a6-b2b2-c438a50ed50e,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRGQP5F34P,2021-02-19T02:05:16Z,iam.amazonaws.com,AddUserToGroup,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Tyler""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AdminGroup""}]",dcdac93d-2dfc-42d8-b160-ea9422c25305,5b1ba08b-10b8-4707-a792-72a3678a1b95,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRGQP5F34P,2021-02-19T02:04:54Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AdministratorAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AdminGroup""}]",f68f2d41-658d-4215-801b-a3e783fbb844,8afcad98-dfea-4655-bc5b-bbfa15fed5da,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRGQP5F34P,2021-02-19T02:04:53Z,iam.amazonaws.com,CreateGroup,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPAZWNBPMIROTJNNPPCM""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AdminGroup""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::666595451426:group/AdminGroup""}]",7a4b04d6-4152-441e-945d-a4a0fd137b37,b008a619-68ed-4a9d-8cc4-beeed8c14cdd,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRBJYZ2EY6,2021-02-19T02:02:23Z,billingconsole.amazonaws.com,SetIAMAccessPreference,us-east-1,220.136.144.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,[],,fd97cddf-9dd0-42d8-bf0b-d4e6c7076394,false,AwsConsoleAction,666595451426,Management
root,,2021-02-19T02:01:22Z,signin.amazonaws.com,ConsoleLogin,us-east-1,220.136.144.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,[],,ac3fb736-ea50-4a97-89b0-90b213def60e,false,AwsConsoleSignIn,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:33:04Z,dynamodb.amazonaws.com,DescribeKinesisStreamingDestination,us-east-1,220.136.144.6,console.amazonaws.com,,[],QDHFSMN66CJ9APRJENLGM3SBA7VV4KQNSO5AEMVJF66Q9ASUAAJG,aa5cce70-0155-47bf-8e0e-b1080b945e4e,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:33:03Z,monitoring.amazonaws.com,DeleteAlarms,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudWatch::Alarm"",""resourceName"":""dynamoDB-udacity-WriteCapacityUnitsLimit-BasicAlarm""},{""resourceType"":""AWS::CloudWatch::Alarm"",""resourceName"":""dynamoDB-udacity-ReadCapacityUnitsLimit-BasicAlarm""}]",d4e7721d-d3ee-4d6c-9467-673d6bceb76b,3e351469-18ca-4277-872e-5b2b32c6e61f,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:33:02Z,dynamodb.amazonaws.com,DeleteTable,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::DynamoDB::Table"",""resourceName"":""arn:aws:dynamodb:us-east-1:666595451426:table/dynamoDB-udacity""},{""resourceType"":""AWS::DynamoDB::Table"",""resourceName"":""63047e79-a133-435f-bd89-746343e13032""},{""resourceType"":""AWS::DynamoDB::Table"",""resourceName"":""dynamoDB-udacity""}]",CEAV700QOT2DG71QMRE9102B0BVV4KQNSO5AEMVJF66Q9ASUAAJG,f29da8f4-29c4-439f-952b-bface6012e68,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:30:28Z,dynamodb.amazonaws.com,DescribeKinesisStreamingDestination,us-east-1,220.136.144.6,console.amazonaws.com,,[],RMNS6O8Q2A8CCS7RS8LBAJIA67VV4KQNSO5AEMVJF66Q9ASUAAJG,11a0cb58-82ef-4e11-94bd-fce118809f2a,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:30:28Z,dynamodb.amazonaws.com,ListContributorInsights,us-east-1,220.136.144.6,console.amazonaws.com,,[],9VU8R0TVPLS4O13NELT7TCKBUJVV4KQNSO5AEMVJF66Q9ASUAAJG,7c4cffab-93b6-4e0f-b888-840de802cbce,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:29:08Z,dynamodb.amazonaws.com,ListContributorInsights,us-east-1,220.136.144.6,console.amazonaws.com,,[],RFHG2H4H1JMFU46UP92FDVGHJ7VV4KQNSO5AEMVJF66Q9ASUAAJG,1cedd3db-b019-4310-a175-1815ba477d6e,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:29:08Z,dynamodb.amazonaws.com,DescribeKinesisStreamingDestination,us-east-1,220.136.144.6,console.amazonaws.com,,[],D5GTL7RPPA6VRCH2LGO9V6IQONVV4KQNSO5AEMVJF66Q9ASUAAJG,b41afc99-1a48-4d2f-8031-f28d26bad428,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:27:49Z,dynamodb.amazonaws.com,DescribeKinesisStreamingDestination,us-east-1,220.136.144.6,console.amazonaws.com,ResourceNotFoundException,[],T5PV5IIB6VM78BGKVDP6E9VALFVV4KQNSO5AEMVJF66Q9ASUAAJG,245fec61-886d-4ceb-a32f-da476b4ace5d,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:27:48Z,monitoring.amazonaws.com,PutMetricAlarm,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudWatch::Alarm"",""resourceName"":""dynamoDB-udacity-WriteCapacityUnitsLimit-BasicAlarm""}]",71341422-870e-44a4-a49e-b0533c968406,5df45ea8-838c-4992-abf2-f6de339f8d2d,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:27:48Z,monitoring.amazonaws.com,PutMetricAlarm,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudWatch::Alarm"",""resourceName"":""dynamoDB-udacity-ReadCapacityUnitsLimit-BasicAlarm""}]",125c4fa3-91b7-407c-b4e4-b8c459a05857,7ddab258-1ed8-4a3b-ae15-9fe273ae1900,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:27:47Z,sns.amazonaws.com,CreateTopic,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::SNS::Topic"",""resourceName"":""arn:aws:sns:us-east-1:666595451426:dynamodb""}]",60a3bb32-ced0-584c-a687-e39bd8839c42,035fed2d-5bad-4310-8441-b7a6de73e282,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRAXHQBZW6,2021-02-19T01:27:47Z,dynamodb.amazonaws.com,CreateTable,us-east-1,220.136.144.6,console.amazonaws.com,,"[{""resourceType"":""AWS::DynamoDB::Table"",""resourceName"":""arn:aws:dynamodb:us-east-1:666595451426:table/dynamoDB-udacity""},{""resourceType"":""AWS::DynamoDB::Table"",""resourceName"":""63047e79-a133-435f-bd89-746343e13032""},{""resourceType"":""AWS::DynamoDB::Table"",""resourceName"":""dynamoDB-udacity""}]",OK6IN806I2THTGR8FQBLHQAN1FVV4KQNSO5AEMVJF66Q9ASUAAJG,b3f95372-853b-4385-b17b-f7f8a342e622,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRJVBUT3HS,2021-02-18T14:16:59Z,s3.amazonaws.com,DeleteBucket,us-east-1,220.136.144.6,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""bucket-lambda-tyler""}]",81C9F1757DD0F418,f46e18ee-8587-4d3b-9970-c6d67f3ad1fa,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRIEYACOO3,2021-02-18T14:15:53Z,lambda.amazonaws.com,DeleteFunction20150331,us-east-1,220.136.144.6,"aws-internal/3 aws-sdk-java/1.11.946 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation, AWSLambdaConsole/1.1",,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""lambda-s3""}]",f51af25e-cf01-45b7-98d1-4f8f5620b975,c28eb649-f220-4b39-83d1-b0aa41ea24d2,false,AwsApiCall,666595451426,Management
lambda-s3,ASIAZWNBPMIRJAONG7H5,2021-02-18T14:08:30Z,logs.amazonaws.com,CreateLogStream,us-east-1,52.87.232.102,awslambda-worker/1.0 rusoto/0.42.0 rust/1.49.0 linux,,[],3128840b-843d-4fb0-b464-d1f0f0799b91,e5326810-7b4b-4eea-a2d3-2dde2556ebd8,false,AwsApiCall,666595451426,Management
lambda-s3,ASIAZWNBPMIRJAONG7H5,2021-02-18T14:08:30Z,logs.amazonaws.com,CreateLogGroup,us-east-1,52.87.232.102,awslambda-worker/1.0 rusoto/0.42.0 rust/1.49.0 linux,,[],fe53f3f8-e1d6-4597-be08-ddbb0db6685c,f51e62b4-27d4-4db8-a572-c378b249e898,false,AwsApiCall,666595451426,Management
lambda-s3,ASIAZWNBPMIRJAONG7H5,2021-02-18T14:08:30Z,logs.amazonaws.com,CreateLogStream,us-east-1,52.87.232.102,awslambda-worker/1.0 rusoto/0.42.0 rust/1.49.0 linux,ResourceNotFoundException,[],d6cdd489-ea5e-4464-819b-62a0db0e8bff,f88f90aa-0cf2-4fbf-abb4-da38a574ad6f,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRIEYACOO3,2021-02-18T14:07:28Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,220.136.144.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""lambda-s3""}]",94f249ea-ec6f-4b79-9986-7d82277ae2b2,fa2fa6dc-d384-48a1-b5a7-26742036e74a,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRIEYACOO3,2021-02-18T14:06:03Z,s3.amazonaws.com,PutBucketNotification,us-east-1,220.136.144.6,[aws-internal/3 aws-sdk-java/1.11.946 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation],,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""bucket-lambda-tyler""},{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""arn:aws:lambda:us-east-1:666595451426:function:lambda-s3""}]",7029A7C8641B2158,19db4dff-0a43-4345-b4c1-01b2a1902e12,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRIEYACOO3,2021-02-18T14:06:02Z,lambda.amazonaws.com,AddPermission20150331v2,us-east-1,220.136.144.6,aws-internal/3 aws-sdk-java/1.11.946 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""arn:aws:lambda:us-east-1:666595451426:function:lambda-s3""}]",36177d3f-ebc0-4424-9684-1bbd90fae91f,76e83ff3-48d3-4b4d-b687-162e9bea20bd,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRIEYACOO3,2021-02-18T14:05:07Z,lambda.amazonaws.com,CreateFunction20150331,us-east-1,220.136.144.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""lambda-s3""}]",5533c444-fa3e-4d7e-bd0f-753eb76acedb,29eec4d8-cea1-4f3f-96ae-27ac0770132d,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRIEYACOO3,2021-02-18T14:05:02Z,lambda.amazonaws.com,CreateFunction20150331,us-east-1,220.136.144.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",InvalidParameterValueException,[],3d326187-0253-4ab6-96b5-b63189b075a3,6e064d76-5774-415b-816f-1cb2dd616aac,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRIEYACOO3,2021-02-18T14:05:00Z,lambda.amazonaws.com,CreateFunction20150331,us-east-1,220.136.144.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",InvalidParameterValueException,[],a7671b4a-ecd0-4b9d-ab64-5ab105053ba8,bd71a9d8-9b10-4237-84e4-9a18f1c7e53d,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRIEYACOO3,2021-02-18T14:04:59Z,lambda.amazonaws.com,CreateFunction20150331,us-east-1,220.136.144.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",InvalidParameterValueException,[],3d216c24-078e-4905-b588-70804457ec4a,2686be5a-df23-42ad-a04f-e6314f37ac87,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRIEYACOO3,2021-02-18T14:04:57Z,iam.amazonaws.com,CreatePolicy,us-east-1,220.136.144.6,"aws-internal/3 aws-sdk-java/1.11.946 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation, AWSLambdaConsole/1.1",,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""ANPAZWNBPMIRPHDJAWBTJ""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""AWSLambdaBasicExecutionRole-23c5d1cc-94b3-414a-a016-ba8c6339ed7f""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::666595451426:policy/service-role/AWSLambdaBasicExecutionRole-23c5d1cc-94b3-414a-a016-ba8c6339ed7f""}]",02b1f3d8-a7e0-4fe4-81a8-4ca43068829c,2c10a56e-5296-450e-a729-810eee7656a6,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRIEYACOO3,2021-02-18T14:04:57Z,iam.amazonaws.com,CreateRole,us-east-1,220.136.144.6,"aws-internal/3 aws-sdk-java/1.11.946 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation, AWSLambdaConsole/1.1",,[],02b1f3d8-a7e0-4fe4-81a8-4ca43068829c,32f3dd7d-3852-4802-95c3-b2608d6c5e16,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRIEYACOO3,2021-02-18T14:04:57Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,220.136.144.6,"aws-internal/3 aws-sdk-java/1.11.946 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation, AWSLambdaConsole/1.1",,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::666595451426:policy/service-role/AWSLambdaBasicExecutionRole-23c5d1cc-94b3-414a-a016-ba8c6339ed7f""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""lambda-s3-role-8ybi8ium""}]",02b1f3d8-a7e0-4fe4-81a8-4ca43068829c,66f6b02c-d3fc-4f9d-9303-51d58990aba1,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRJVBUT3HS,2021-02-18T14:01:16Z,s3.amazonaws.com,PutBucketVersioning,us-east-1,220.136.144.6,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""bucket-lambda-tyler""}]",AA5FB4B9BAAFEE36,5779b925-8930-4648-9cc0-27e7b6371e60,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRJVBUT3HS,2021-02-18T14:01:15Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,220.136.144.6,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""bucket-lambda-tyler""}]",6C473CC15AE90647,6fbc13a5-6638-4d0a-a32b-1fcf219a9a6c,false,AwsApiCall,666595451426,Management
root,ASIAZWNBPMIRJVBUT3HS,2021-02-18T14:01:14Z,s3.amazonaws.com,CreateBucket,us-east-1,220.136.144.6,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""bucket-lambda-tyler""}]",1A07B7C031FAB428,d3d74f6c-65b7-4adc-9083-7ecdaeaa8227,false,AwsApiCall,666595451426,Management
root,,2021-02-18T14:00:05Z,signin.amazonaws.com,ConsoleLogin,us-east-1,220.136.144.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",,[],,88e0afdf-72f8-4f0a-a597-ba1c56b2fc6c,false,AwsConsoleSignIn,666595451426,Management
root,ASIAZWNBPMIRCMETQI3V,2021-02-18T11:52:42Z,s3.amazonaws.com,DeleteBucket,us-east-1,140.118.110.164,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""learn-terraform-backend""}]",B1732695BEE3DAA0,ed621aa9-c219-4d26-a5aa-ae54e1d9bead,false,AwsApiCall,666595451426,Management
root,AKIAIOWXYPSGU5MPWFXA,2021-02-18T08:50:19Z,ec2.amazonaws.com,TerminateInstances,us-east-1,140.118.110.164,aws-sdk-go/1.37.4 (go1.15.5; windows; amd64) APN/1.0 HashiCorp/1.0 Terraform/0.14.4 (+https://www.terraform.io) terraform-provider-aws/dev (+https://registry.terraform.io/providers/hashicorp/aws),,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-02948ddb6b01ace41""}]",1b1843bb-8f40-4a40-964b-4d59599b62e9,460cb509-2825-42c1-b7ca-1870999d91e2,false,AwsApiCall,666595451426,Management
root,AKIAIOWXYPSGU5MPWFXA,2021-02-18T08:50:19Z,ec2.amazonaws.com,TerminateInstances,us-east-1,140.118.110.164,aws-sdk-go/1.37.4 (go1.15.5; windows; amd64) APN/1.0 HashiCorp/1.0 Terraform/0.14.4 (+https://www.terraform.io) terraform-provider-aws/dev (+https://registry.terraform.io/providers/hashicorp/aws),,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-02948ddb6b01ace41""}]",1b1843bb-8f40-4a40-964b-4d59599b62e9,460cb509-2825-42c1-b7ca-1870999d91e2,false,AwsApiCall,666595451426,Management
root,AKIAIOWXYPSGU5MPWFXA,2021-02-18T08:50:19Z,ec2.amazonaws.com,TerminateInstances,us-east-1,140.118.110.164,aws-sdk-go/1.37.4 (go1.15.5; windows; amd64) APN/1.0 HashiCorp/1.0 Terraform/0.14.4 (+https://www.terraform.io) terraform-provider-aws/dev (+https://registry.terraform.io/providers/hashicorp/aws),,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-08cbd32b78e5fdfd3""}]",4659a308-4c7e-4be8-9389-baac6d56edba,f3c56951-eacc-4a78-b5f5-39e462a57eff,false,AwsApiCall,666595451426,Management
root,AKIAIOWXYPSGU5MPWFXA,2021-02-18T08:50:19Z,ec2.amazonaws.com,TerminateInstances,us-east-1,140.118.110.164,aws-sdk-go/1.37.4 (go1.15.5; windows; amd64) APN/1.0 HashiCorp/1.0 Terraform/0.14.4 (+https://www.terraform.io) terraform-provider-aws/dev (+https://registry.terraform.io/providers/hashicorp/aws),,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-08cbd32b78e5fdfd3""}]",4659a308-4c7e-4be8-9389-baac6d56edba,f3c56951-eacc-4a78-b5f5-39e462a57eff,false,AwsApiCall,666595451426,Management
,,2021-02-18T08:45:10Z,ec2.amazonaws.com,SharedSnapshotVolumeCreated,us-east-1,ec2.amazonaws.com,ec2.amazonaws.com,,[],,4810fe53-ab00-41e1-83de-65e21905a31b,false,AwsServiceEvent,666595451426,Management
,,2021-02-18T08:45:10Z,ec2.amazonaws.com,SharedSnapshotVolumeCreated,us-east-1,ec2.amazonaws.com,ec2.amazonaws.com,,[],,b39a102f-86da-47bd-a5ad-27d8e03426b9,false,AwsServiceEvent,666595451426,Management
root,AKIAIOWXYPSGU5MPWFXA,2021-02-18T08:45:06Z,ec2.amazonaws.com,RunInstances,us-east-1,140.118.110.164,aws-sdk-go/1.37.4 (go1.15.5; windows; amd64) APN/1.0 HashiCorp/1.0 Terraform/0.14.4 (+https://www.terraform.io) terraform-provider-aws/dev (+https://registry.terraform.io/providers/hashicorp/aws),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-1e70a963""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0ff8a91507f77f867""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-043a66e798b9b6092""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-02948ddb6b01ace41""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-d1511be6""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0d6b3740""}]",f0236b08-3193-460b-a77c-591a6a777317,12ab24cc-8dee-4746-989b-15839aebcae3,false,AwsApiCall,666595451426,Management
